id;category;subCategory;name;location;address;lat;lng;reviews;keywords;keywords_all;NOUN;NOUN_VERB;NOUN_ADJ;NOUN_VERB_ADJ
83256;attraction;Hotel Bar;Hôtel Amour;Paris;8 rue de Navarin;48.87961034;2.339382545;"[{'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': ""don't forget to book an after diner room at the hotel"", 'time': '2009-11-27', 'wordsCount': 11}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'This place RAWKS! Be sure to request the courtyard when making a dinner reso.', 'time': '2010-04-12', 'wordsCount': 14}, {'language': 'en', 'polarity': 8, 'rating': 0, 'source': 'Foursquare', 'text': ""love this small hotel, only thing is the rooms don't have phones. each room is designed uniquely by local designers. great bistro in the hotel"", 'time': '2010-06-14', 'wordsCount': 25}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'PARIS. Sit outside for a fun and lovely late night dinner.', 'time': '2010-07-02', 'wordsCount': 11}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Room 301 is fab! Very atmospheric lighting and LOTS of black gloss paint EVERYWHERE, display case on one wall filled with issues of photo, zoom, SAS novels and Bruce 0ss 117 novels. Very cool.', 'time': '2010-09-09', 'wordsCount': 32}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Great shooting in the Green Room with Airway+TheSponk', 'time': '2010-11-13', 'wordsCount': 9}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Loving the ""Parra"" room... the art is amazing. Staff super kind.', 'time': '2010-11-20', 'wordsCount': 11}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Best french toasts in town... Great terrasse for brunchs. Staff is nice, prices are reasonnable', 'time': '2011-04-30', 'wordsCount': 15}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'boho-chic and young hollywood out-of-work actor types - i dig it', 'time': '2011-07-14', 'wordsCount': 11}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': '<3 this place...', 'time': '2011-07-22', 'wordsCount': 2}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Very nice patio during the summer. Food ok.', 'time': '2011-08-16', 'wordsCount': 8}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Excellent brunch, nice terrasse and lovely staff', 'time': '2011-08-21', 'wordsCount': 7}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Any room. Dinner and drinks in terrace', 'time': '2011-10-02', 'wordsCount': 7}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Nice terrasse for an excellent brunch', 'time': '2011-10-23', 'wordsCount': 6}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Totally overrated. Pah!', 'time': '2011-10-25', 'wordsCount': 3}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'It’s one of our favorite alfresco drink spots in the summer months (and even into the winter, thanks to patio heaters).', 'time': '2011-10-27', 'wordsCount': 22}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Lunch or dinner in the garden.', 'time': '2012-01-27', 'wordsCount': 6}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': ""Go for the courtyard in the back and the cool setting. The food is ok, but if you go in for the right reasons you won't be disappointed"", 'time': '2012-12-09', 'wordsCount': 28}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Great brunch on Sunday, also good hangout place with wifi all day long...', 'time': '2013-04-06', 'wordsCount': 13}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'They have a beautiful outdoor courtyard but be sure to reserve ahead.', 'time': '2013-06-27', 'wordsCount': 12}, {'language': 'en', 'polarity': 5, 'rating': 0, 'source': 'Foursquare', 'text': 'Lunch in the garden.', 'time': '2013-07-02', 'wordsCount': 4}, {'language': 'en', 'polarity': 10, 'rating': 0, 'source': 'Foursquare', 'text': 'Slacker service but a great French Breakfast tea + mixed fruit salad.', 'time': '2013-10-31', 'wordsCount': 11}]";[[('forget', 'VB'), ('book', 'NN'), ('diner', 'NN'), ('room', 'NN'), ('hotel', 'NN')], [('This', 'DT'), ('place', 'NN'), ('RAWKS', 'NNP'), ('Be', 'NNP'), ('sure', 'JJ'), ('request', 'JJS'), ('courtyard', 'NN'), ('making', 'NN'), ('dinner', 'NN'), ('reso', 'NN')], [('love', 'VB'), ('small', 'JJ'), ('hotel', 'NN'), ('thing', 'NN'), ('rooms', 'NNS'), ('phones', 'NNS'), ('room', 'NN'), ('designed', 'VBN'), ('local', 'JJ'), ('designers', 'NNS'), ('great', 'JJ'), ('bistro', 'JJ'), ('hotel', 'NN')], [('PARIS', 'NNP'), ('Sit', 'NNP'), ('fun', 'NN'), ('late', 'JJ'), ('night', 'NN'), ('dinner', 'NN')], [('Room', 'NNP'), ('fab', 'NN'), ('atmospheric', 'JJ'), ('lighting', 'VBG'), ('LOTS', 'NNP'), ('black', 'JJ'), ('gloss', 'NN'), ('paint', 'NN'), ('EVERYWHERE', 'NNP'), ('display', 'NN'), ('case', 'NN'), ('wall', 'NN'), ('filled', 'VBN'), ('issues', 'NNS'), ('photo', 'NN'), ('zoom', 'NN'), ('SAS', 'NNP'), ('novels', 'VBZ'), ('Bruce', 'NNP'), ('novels', 'NNS'), ('cool', 'JJ')], [('Great', 'NNP'), ('shooting', 'VBG'), ('Green', 'JJ'), ('Room', 'NNP'), ('Airway+TheSponk', 'NNP')], [('Loving', 'VBG'), ('Parra', 'NNP'), ('room', 'NN'), ('art', 'NN'), ('amazing', 'NN'), ('Staff', 'NNP'), ('super', 'JJ'), ('kind', 'NN')], [('Best', 'NNP'), ('french', 'JJ'), ('toasts', 'NNS'), ('town', 'NN'), ('Great', 'NNP'), ('terrasse', 'JJ'), ('brunchs', 'NN'), ('Staff', 'NNP'), ('nice', 'JJ'), ('prices', 'NNS'), ('reasonnable', 'JJ')], [('boho-chic', 'JJ'), ('young', 'JJ'), ('hollywood', 'NN'), ('out-of-work', 'JJ'), ('actor', 'NN'), ('types', 'NNS'), ('dig', 'NN')], [('<', '$'), ('place', 'NN')], [('nice', 'JJ'), ('patio', 'NN'), ('summer', 'NN'), ('Food', 'NNP'), ('ok', 'NN')], [('Excellent', 'JJ'), ('brunch', 'NN'), ('nice', 'JJ'), ('terrasse', 'NN'), ('lovely', 'JJ'), ('staff', 'NN')], [('Any', 'DT'), ('room', 'NN'), ('Dinner', 'NNP'), ('drinks', 'VBZ'), ('terrace', 'NN')], [('Nice', 'NNP'), ('terrasse', 'NN'), ('excellent', 'NN'), ('brunch', 'NN')], [('overrated', 'VBN'), ('Pah', 'NN')], [('’', 'VBZ'), ('favorite', 'NN'), ('alfresco', 'NN'), ('drink', 'VBP'), ('spots', 'NNS'), ('summer', 'NN'), ('months', 'NNS'), ('thanks', 'NNS'), ('patio', 'VBP'), ('heaters', 'NNS')], [('Lunch', 'NN'), ('dinner', 'NN'), ('garden', 'NN')], [('Go', 'NNP'), ('courtyard', 'NN'), ('cool', 'JJ'), ('setting', 'NN'), ('The', 'DT'), ('food', 'NN'), ('ok', 'NN'), ('go', 'VB'), ('right', 'JJ'), ('reasons', 'NNS'), ('disappointed', 'VB')], [('Great', 'NNP'), ('brunch', 'NN'), ('Sunday', 'NNP'), ('good', 'JJ'), ('hangout', 'NN'), ('place', 'NN'), ('wifi', 'JJ'), ('day', 'NN')], [('beautiful', 'VBP'), ('outdoor', 'JJ'), ('courtyard', 'NN'), ('sure', 'JJ'), ('reserve', 'NN')], [('Lunch', 'JJ'), ('garden', 'NN')], [('Slacker', 'NNP'), ('service', 'NN'), ('great', 'JJ'), ('French', 'JJ'), ('Breakfast', 'NNP'), ('tea', 'NN'), ('+', 'NNP'), ('mixed', 'JJ'), ('fruit', 'NN'), ('salad', 'NN')]];[['forget', 'book', 'diner', 'room', 'hotel'], ['This', 'place', 'RAWKS', 'Be', 'sure', 'request', 'courtyard', 'making', 'dinner', 'reso'], ['love', 'small', 'hotel', 'thing', 'rooms', 'phones', 'room', 'designed', 'local', 'designers', 'great', 'bistro', 'hotel'], ['PARIS', 'Sit', 'fun', 'late', 'night', 'dinner'], ['Room', 'fab', 'atmospheric', 'lighting', 'LOTS', 'black', 'gloss', 'paint', 'EVERYWHERE', 'display', 'case', 'wall', 'filled', 'issues', 'photo', 'zoom', 'SAS', 'novels', 'Bruce', 'novels', 'cool'], ['Great', 'shooting', 'Green', 'Room', 'Airway+TheSponk'], ['Loving', 'Parra', 'room', 'art', 'amazing', 'Staff', 'super', 'kind'], ['Best', 'french', 'toasts', 'town', 'Great', 'terrasse', 'brunchs', 'Staff', 'nice', 'prices', 'reasonnable'], ['boho-chic', 'young', 'hollywood', 'out-of-work', 'actor', 'types', 'dig'], ['<', 'place'], ['nice', 'patio', 'summer', 'Food', 'ok'], ['Excellent', 'brunch', 'nice', 'terrasse', 'lovely', 'staff'], ['Any', 'room', 'Dinner', 'drinks', 'terrace'], ['Nice', 'terrasse', 'excellent', 'brunch'], ['overrated', 'Pah'], ['’', 'favorite', 'alfresco', 'drink', 'spots', 'summer', 'months', 'thanks', 'patio', 'heaters'], ['Lunch', 'dinner', 'garden'], ['Go', 'courtyard', 'cool', 'setting', 'The', 'food', 'ok', 'go', 'right', 'reasons', 'disappointed'], ['Great', 'brunch', 'Sunday', 'good', 'hangout', 'place', 'wifi', 'day'], ['beautiful', 'outdoor', 'courtyard', 'sure', 'reserve'], ['Lunch', 'garden'], ['Slacker', 'service', 'great', 'French', 'Breakfast', 'tea', '+', 'mixed', 'fruit', 'salad']];[['book', 'diner', 'room', 'hotel'], ['place', 'RAWKS', 'Be', 'courtyard', 'making', 'dinner', 'reso'], ['hotel', 'thing', 'rooms', 'phones', 'room', 'designers', 'hotel'], ['PARIS', 'Sit', 'fun', 'night', 'dinner'], ['Room', 'fab', 'LOTS', 'gloss', 'paint', 'EVERYWHERE', 'display', 'case', 'wall', 'issues', 'photo', 'zoom', 'SAS', 'Bruce', 'novels'], ['Great', 'Room', 'Airway+TheSponk'], ['Parra', 'room', 'art', 'amazing', 'Staff', 'kind'], ['Best', 'toasts', 'town', 'Great', 'brunchs', 'Staff', 'prices'], ['hollywood', 'actor', 'types', 'dig'], ['place'], ['patio', 'summer', 'Food', 'ok'], ['brunch', 'terrasse', 'staff'], ['room', 'Dinner', 'terrace'], ['Nice', 'terrasse', 'excellent', 'brunch'], ['Pah'], ['favorite', 'alfresco', 'spots', 'summer', 'months', 'thanks', 'heaters'], ['Lunch', 'dinner', 'garden'], ['Go', 'courtyard', 'setting', 'food', 'ok', 'reasons'], ['Great', 'brunch', 'Sunday', 'hangout', 'place', 'day'], ['courtyard', 'reserve'], ['garden'], ['Slacker', 'service', 'Breakfast', 'tea', '+', 'fruit', 'salad']];[['forget', 'book', 'diner', 'room', 'hotel'], ['place', 'RAWKS', 'Be', 'courtyard', 'making', 'dinner', 'reso'], ['love', 'hotel', 'thing', 'rooms', 'phones', 'room', 'designers', 'hotel'], ['PARIS', 'Sit', 'fun', 'night', 'dinner'], ['Room', 'fab', 'lighting', 'LOTS', 'gloss', 'paint', 'EVERYWHERE', 'display', 'case', 'wall', 'issues', 'photo', 'zoom', 'SAS', 'novels', 'Bruce', 'novels'], ['Great', 'shooting', 'Room', 'Airway+TheSponk'], ['Loving', 'Parra', 'room', 'art', 'amazing', 'Staff', 'kind'], ['Best', 'toasts', 'town', 'Great', 'brunchs', 'Staff', 'prices'], ['hollywood', 'actor', 'types', 'dig'], ['place'], ['patio', 'summer', 'Food', 'ok'], ['brunch', 'terrasse', 'staff'], ['room', 'Dinner', 'drinks', 'terrace'], ['Nice', 'terrasse', 'excellent', 'brunch'], ['Pah'], ['’', 'favorite', 'alfresco', 'drink', 'spots', 'summer', 'months', 'thanks', 'patio', 'heaters'], ['Lunch', 'dinner', 'garden'], ['Go', 'courtyard', 'setting', 'food', 'ok', 'go', 'reasons', 'disappointed'], ['Great', 'brunch', 'Sunday', 'hangout', 'place', 'day'], ['beautiful', 'courtyard', 'reserve'], ['garden'], ['Slacker', 'service', 'Breakfast', 'tea', '+', 'fruit', 'salad']];[['book', 'diner', 'room', 'hotel'], ['place', 'RAWKS', 'Be', 'sure', 'request', 'courtyard', 'making', 'dinner', 'reso'], ['small', 'hotel', 'thing', 'rooms', 'phones', 'room', 'local', 'designers', 'great', 'bistro', 'hotel'], ['PARIS', 'Sit', 'fun', 'late', 'night', 'dinner'], ['Room', 'fab', 'atmospheric', 'LOTS', 'black', 'gloss', 'paint', 'EVERYWHERE', 'display', 'case', 'wall', 'issues', 'photo', 'zoom', 'SAS', 'Bruce', 'novels', 'cool'], ['Great', 'Green', 'Room', 'Airway+TheSponk'], ['Parra', 'room', 'art', 'amazing', 'Staff', 'super', 'kind'], ['Best', 'french', 'toasts', 'town', 'Great', 'terrasse', 'brunchs', 'Staff', 'nice', 'prices', 'reasonnable'], ['boho-chic', 'young', 'hollywood', 'out-of-work', 'actor', 'types', 'dig'], ['place'], ['nice', 'patio', 'summer', 'Food', 'ok'], ['Excellent', 'brunch', 'nice', 'terrasse', 'lovely', 'staff'], ['room', 'Dinner', 'terrace'], ['Nice', 'terrasse', 'excellent', 'brunch'], ['Pah'], ['favorite', 'alfresco', 'spots', 'summer', 'months', 'thanks', 'heaters'], ['Lunch', 'dinner', 'garden'], ['Go', 'courtyard', 'cool', 'setting', 'food', 'ok', 'right', 'reasons'], ['Great', 'brunch', 'Sunday', 'good', 'hangout', 'place', 'wifi', 'day'], ['outdoor', 'courtyard', 'sure', 'reserve'], ['Lunch', 'garden'], ['Slacker', 'service', 'great', 'French', 'Breakfast', 'tea', '+', 'mixed', 'fruit', 'salad']];[['forget', 'book', 'diner', 'room', 'hotel'], ['place', 'RAWKS', 'Be', 'sure', 'request', 'courtyard', 'making', 'dinner', 'reso'], ['love', 'small', 'hotel', 'thing', 'rooms', 'phones', 'room', 'local', 'designers', 'great', 'bistro', 'hotel'], ['PARIS', 'Sit', 'fun', 'late', 'night', 'dinner'], ['Room', 'fab', 'atmospheric', 'lighting', 'LOTS', 'black', 'gloss', 'paint', 'EVERYWHERE', 'display', 'case', 'wall', 'issues', 'photo', 'zoom', 'SAS', 'novels', 'Bruce', 'novels', 'cool'], ['Great', 'shooting', 'Green', 'Room', 'Airway+TheSponk'], ['Loving', 'Parra', 'room', 'art', 'amazing', 'Staff', 'super', 'kind'], ['Best', 'french', 'toasts', 'town', 'Great', 'terrasse', 'brunchs', 'Staff', 'nice', 'prices', 'reasonnable'], ['boho-chic', 'young', 'hollywood', 'out-of-work', 'actor', 'types', 'dig'], ['place'], ['nice', 'patio', 'summer', 'Food', 'ok'], ['Excellent', 'brunch', 'nice', 'terrasse', 'lovely', 'staff'], ['room', 'Dinner', 'drinks', 'terrace'], ['Nice', 'terrasse', 'excellent', 'brunch'], ['Pah'], ['’', 'favorite', 'alfresco', 'drink', 'spots', 'summer', 'months', 'thanks', 'patio', 'heaters'], ['Lunch', 'dinner', 'garden'], ['Go', 'courtyard', 'cool', 'setting', 'food', 'ok', 'go', 'right', 'reasons', 'disappointed'], ['Great', 'brunch', 'Sunday', 'good', 'hangout', 'place', 'wifi', 'day'], ['beautiful', 'outdoor', 'courtyard', 'sure', 'reserve'], ['Lunch', 'garden'], ['Slacker', 'service', 'great', 'French', 'Breakfast', 'tea', '+', 'mixed', 'fruit', 'salad']]
